chr	peak_start	peak_end	peak_name	TSS_start	TSS_end	gene	strand	dist
Scf_3R	5266978	5267160	peak_8406	5303162	5303259	FBgn0190841	-	36003
Scf_3R	5493473	5493650	peak_8424	5485950	5486977	FBgn0190828	-	-6497
Scf_3R	5508175	5508374	peak_8425	5510279	5510315	FBgn0190826	-	1906
Scf_3R	5519631	5519793	peak_8428	5521571	5524167	FBgn0269631	+	1779
Scf_3R	5544284	5544896	peak_8430	5553443	5553697	FBgn0190824	-	8548
Scf_3R	5582600	5582901	peak_8443	5580991	5581111	FBgn0191576	+	-1490
Scf_3R	5640647	5641234	peak_8451	5621597	5622179	FBgn0191581	+	-18469
Scf_3R	5819273	5819682	peak_8471	5819539	5820081	FBgn0191589	+	0
Scf_3R	5969236	5969454	peak_8478	5977474	5977619	FBgn0190797	-	8021
Scf_3R	6047918	6048554	peak_8483	6047164	6047169	FBgn0190789	-	-750
Scf_3R	6160465	6160914	peak_8493	6207282	6207333	FBgn0190782	-	46369
Scf_3R	6216460	6216607	peak_8500	6210128	6210298	FBgn0191606	+	-6163
Scf_3R	6218950	6219124	peak_8501	6224390	6224583	FBgn0190781	-	5267
Scf_3R	6431946	6432207	peak_8529	6447232	6447718	FBgn0190771	-	15026
Scf_3R	6448775	6449365	peak_8534	6448089	6448204	FBgn0191619	+	-572
Scf_3R	6501959	6502132	peak_8537	6502483	6502746	FBgn0191622	+	352
Scf_3R	6589139	6589601	peak_8550	6580467	6580578	FBgn0191628	+	-8562
Scf_3R	6685135	6685256	peak_8557	6685519	6685761	FBgn0191632	+	264
Scf_3R	6746697	6746876	peak_8561	6753652	6753763	FBgn0190748	-	6777
Scf_3R	6761028	6761504	peak_8564	6761878	6762191	FBgn0190747	-	375
Scf_3R	6874467	6874652	peak_8579	6876440	6876464	FBgn0268682	+	1789
Scf_3R	6962258	6962438	peak_8581	6994407	6995029	FBgn0043395	+	31970
Scf_3R	7073996	7074708	peak_8596	7073013	7073167	FBgn0191652	+	-830
Scf_3R	7140628	7140835	peak_8601	7139075	7139333	FBgn0191659	+	-1296
Scf_3R	7158272	7158459	peak_8606	7154548	7155308	FBgn0191662	+	-2965
Scf_3R	7258962	7259190	peak_8623	7256019	7256280	FBgn0191675	+	-2683
Scf_3R	7263396	7263775	peak_8624	7263888	7264125	FBgn0191677	+	114
Scf_3R	7427185	7427595	peak_8645	7425631	7425679	FBgn0190699	-	-1507
Scf_3R	7447016	7447149	peak_8646	7434228	7434313	FBgn0190698	-	-12704
Scf_3R	7493405	7493768	peak_8650	7476771	7476852	FBgn0190697	-	-16554
Scf_3R	7689913	7690076	peak_8661	7702866	7705018	FBgn0190691	-	12791
Scf_3R	7756893	7757019	peak_8668	7757107	7757215	FBgn0186838	-	89
Scf_3R	7786957	7787173	peak_8679	7791028	7791044	FBgn0190684	-	3856
Scf_3R	8035331	8035682	peak_8706	8036279	8036296	FBgn0191713	+	598
Scf_3R	8046593	8047114	peak_8710	8044537	8044728	FBgn0191715	+	-1866
Scf_3R	8060635	8060788	peak_8717	8055721	8055821	FBgn0190656	-	-4815
Scf_3R	8129877	8130288	peak_8718	8149162	8149186	FBgn0190654	-	18875
Scf_3R	8202268	8202476	peak_8725	8150015	8150048	FBgn0190653	-	-52221
Scf_3R	8348835	8348970	peak_8734	8348639	8348917	FBgn0186833	-	0
Scf_3R	8446421	8446609	peak_8762	8448628	8448980	FBgn0191740	+	2020
Scf_3R	8460709	8460879	peak_8766	8455563	8455618	FBgn0190629	-	-5092
Scf_3R	8530542	8530718	peak_8772	8497492	8497783	FBgn0025043	+	-32760
Scf_3R	8767750	8767931	peak_8780	8768507	8768658	FBgn0191746	+	577
Scf_3R	8777039	8777210	peak_8782	8777159	8777242	FBgn0191748	+	0
Scf_3R	8857416	8857863	peak_8792	8850491	8850538	FBgn0191755	+	-6879
Scf_3R	8969902	8970100	peak_8799	8970515	8971435	FBgn0191762	+	416
Scf_3R	9055808	9056437	peak_8810	9056370	9056806	FBgn0191769	+	0
Scf_3R	9114516	9114733	peak_8821	9086558	9086804	FBgn0191774	+	-27713
Scf_3R	9136872	9137116	peak_8823	9152072	9152394	FBgn0190593	-	14957
Scf_3R	9161274	9161827	peak_8830	9161360	9161498	FBgn0191777	+	0
Scf_3R	9198490	9199199	peak_8845	9199634	9200357	FBgn0190590	-	436
Scf_3R	9233674	9233863	peak_8853	9238522	9238842	FBgn0190587	-	4660
Scf_3R	9244935	9245208	peak_8855	9238929	9239043	FBgn0191780	+	-5893
Scf_3R	9269335	9269561	peak_8860	9270152	9270690	FBgn0190584	-	592
Scf_3R	9286795	9287300	peak_8862	9278875	9279156	FBgn0191782	+	-7640
Scf_3R	9426151	9426300	peak_8875	9431006	9431089	FBgn0190571	-	4707
Scf_3R	9531742	9531977	peak_8892	9519586	9519947	FBgn0191792	+	-11796
Scf_3R	9613721	9614019	peak_8905	9615973	9616338	FBgn0190557	-	1955
Scf_3R	9727800	9727952	peak_8911	9720871	9720968	FBgn0190544	-	-6833
Scf_3R	9743657	9743967	peak_8913	9749596	9749995	FBgn0190542	-	5630
Scf_3R	9926849	9927072	peak_8926	9922296	9927897	FBgn0191822	+	0
Scf_3R	10011059	10011270	peak_8929	9997611	9997661	FBgn0186770	+	-13399
Scf_3R	10028731	10028860	peak_8930	10031023	10031430	FBgn0191825	+	2164
Scf_3R	10108707	10109251	peak_8948	10111867	10112296	FBgn0190514	-	2617
Scf_3R	10129810	10130045	peak_8959	10127843	10127958	FBgn0041670	+	-1853
Scf_3R	10137492	10137639	peak_8961	10137491	10137569	FBgn0190510	-	0
Scf_3R	10196669	10197134	peak_8972	10196811	10196912	FBgn0191851	+	0
Scf_3R	10207201	10207312	peak_8975	10207188	10207368	FBgn0191852	+	0
Scf_3R	10266306	10266674	peak_8981	10263494	10263622	FBgn0191857	+	-2685
Scf_3R	10353258	10353451	peak_8989	10308005	10308750	FBgn0191859	+	-44509
Scf_3R	10573009	10573389	peak_9004	10585681	10585682	FBgn0190485	-	12293
Scf_3R	10611281	10611571	peak_9006	10588276	10588771	FBgn0190484	-	-22511
Scf_3R	10620418	10620920	peak_9009	10634125	10634931	FBgn0190482	-	13206
Scf_3R	10691701	10692308	peak_9022	10687101	10687792	FBgn0191878	+	-3910
Scf_3R	10818288	10818507	peak_9044	10816576	10816625	FBgn0191886	+	-1664
Scf_3R	10911981	10912552	peak_9052	10931637	10931692	FBgn0191895	+	19086
Scf_3R	10991015	10991485	peak_9062	11015557	11015877	FBgn0191899	+	24073
Scf_3R	11102214	11102379	peak_9084	11095626	11096320	FBgn0191905	+	-5895
Scf_3R	11122637	11122798	peak_9085	11122748	11122840	FBgn0191908	+	0
Scf_3R	11256530	11256747	peak_9090	11256615	11257060	FBgn0191930	+	0
Scf_3R	11260919	11261316	peak_9092	11261822	11261929	FBgn0191931	+	507
Scf_3R	11323386	11323501	peak_9104	11322850	11323302	FBgn0191933	+	-85
Scf_3R	11335844	11336101	peak_9108	11335379	11335608	FBgn0191935	+	-237
Scf_3R	11396145	11396499	peak_9117	11396249	11396393	FBgn0190450	-	0
Scf_3R	11642203	11642389	peak_9137	11641286	11641471	FBgn0191948	+	-733
Scf_3R	11709338	11709686	peak_9151	11707539	11707685	FBgn0191957	+	-1654
Scf_3R	11826809	11827928	peak_9156	11826066	11826211	FBgn0269614	+	-599
Scf_3R	11956748	11957079	peak_9162	11957063	11957094	FBgn0191972	+	0
Scf_3R	11974467	11974930	peak_9166	11972255	11972353	FBgn0191975	+	-2115
Scf_3R	11977244	11977669	peak_9167	11977177	11977336	FBgn0268950	-	0
Scf_3R	11985047	11985239	peak_9168	11985727	11985892	FBgn0191978	+	489
Scf_3R	12070638	12070932	peak_9181	12067164	12067540	FBgn0190404	-	-3099
Scf_3R	12124217	12124668	peak_9189	12126421	12126547	FBgn0191987	+	1754
Scf_3R	12482909	12483832	peak_9215	12481661	12481946	FBgn0192008	+	-964
Scf_3R	12615481	12615683	peak_9220	12612020	12612127	FBgn0020700	+	-3355
Scf_3R	12620214	12620414	peak_9221	12627360	12627533	FBgn0190371	-	6947
Scf_3R	12713111	12713455	peak_9237	12705079	12705264	FBgn0192024	+	-7848
Scf_3R	12820308	12820539	peak_9240	12822880	12823381	FBgn0192029	+	2342
Scf_3R	12866060	12866216	peak_9255	12866084	12866181	FBgn0190347	-	0
Scf_3R	12912653	12913074	peak_9260	12912716	12912762	FBgn0190332	-	0
Scf_3R	12940800	12941025	peak_9267	12935492	12935595	FBgn0192051	+	-5206
Scf_3R	13200387	13200668	peak_9275	13193801	13194199	FBgn0192071	+	-6189
Scf_3R	13282423	13282596	peak_9284	13282312	13282469	FBgn0190312	-	0
Scf_3R	13341236	13341812	peak_9299	13330266	13330575	FBgn0192089	+	-10662
Scf_3R	13402529	13402869	peak_9303	13397161	13397375	FBgn0192093	+	-5155
Scf_3R	13516727	13517006	peak_9325	13510019	13510856	FBgn0192104	+	-5872
Scf_3R	13589792	13589942	peak_9332	13589871	13589955	FBgn0192111	+	0
Scf_3R	13634288	13634808	peak_9337	13623812	13624429	FBgn0192115	+	-9860
Scf_3R	13800830	13801070	peak_9354	13817661	13818111	FBgn0186782	+	16592
Scf_3R	13853231	13853408	peak_9360	13853615	13853984	FBgn0190273	-	208
Scf_3R	14066900	14067195	peak_9383	14069971	14070381	FBgn0268166	-	2777
Scf_3R	14119113	14119576	peak_9393	14110308	14110354	FBgn0190253	-	-8760
Scf_3R	14333329	14333496	peak_9396	14363376	14363875	FBgn0192155	+	29881
Scf_3R	14540076	14540555	peak_9421	14540198	14540259	FBgn0192178	+	0
Scf_3R	14571551	14571887	peak_9426	14571989	14572274	FBgn0192182	+	103
Scf_3R	14779124	14779516	peak_9435	14816192	14816274	FBgn0190215	-	36677
Scf_3R	14834828	14835031	peak_9436	14834854	14835045	FBgn0192186	+	0
Scf_3R	14859334	14859557	peak_9442	14864258	14865381	FBgn0190212	-	4702
Scf_3R	14954739	14955006	peak_9456	14949903	14950057	FBgn0190203	-	-4683
Scf_3R	15054780	15055165	peak_9466	15053174	15053471	FBgn0192195	+	-1310
Scf_3R	15130200	15130405	peak_9479	15140541	15140739	FBgn0192202	+	10137
Scf_3R	15193961	15194133	peak_9493	15201803	15201880	FBgn0192210	+	7671
Scf_3R	15263572	15263903	peak_9500	15237055	15237449	FBgn0192213	+	-26124
Scf_3R	15367661	15367876	peak_9520	15388576	15388626	FBgn0192217	+	20701
Scf_3R	15449997	15450180	peak_9532	15448880	15448986	FBgn0190165	-	-1012
Scf_3R	15453829	15454009	peak_9533	15453906	15454019	FBgn0192228	+	0
Scf_3R	15563487	15563632	peak_9546	15563592	15564052	FBgn0192240	+	0
Scf_3R	15657057	15657348	peak_9564	15653706	15653738	FBgn0192252	+	-3320
Scf_3R	15666093	15666366	peak_9565	15667960	15667987	FBgn0192253	+	1595
Scf_3R	15848282	15849223	peak_9591	15844687	15844688	FBgn0190227	-	-3595
Scf_3R	15857063	15857452	peak_9595	15858027	15858831	FBgn0190128	-	576
Scf_3R	15927288	15927487	peak_9605	15926819	15926902	FBgn0190124	-	-387
Scf_3R	15929009	15929177	peak_9607	15928994	15929146	FBgn0192274	+	0
Scf_3R	15958366	15958709	peak_9613	15951002	15951217	FBgn0192280	+	-7150
Scf_3R	16178835	16178956	peak_9634	16180648	16180914	FBgn0190110	-	1693
Scf_3R	16207353	16207467	peak_9645	16206356	16206542	FBgn0190104	-	-812
Scf_3R	16352639	16353060	peak_9662	16356512	16356554	FBgn0192298	+	3453
Scf_3R	16373593	16373778	peak_9672	16368294	16369014	FBgn0192305	+	-4580
Scf_3R	16950675	16950918	peak_9741	16924665	16924765	FBgn0190042	-	-25911
Scf_3R	17079362	17079685	peak_9754	17080912	17080954	FBgn0270344	-	1228
Scf_3R	17119459	17120258	peak_9758	17119993	17120068	FBgn0190027	-	0
Scf_3R	17192775	17193117	peak_9762	17194426	17194961	FBgn0192358	+	1310
Scf_3R	17323620	17324142	peak_9781	17311700	17313136	FBgn0192370	+	-10485
Scf_3R	17388467	17388780	peak_9788	17388592	17388719	FBgn0190006	-	0
Scf_3R	17398425	17398604	peak_9791	17398527	17398643	FBgn0041658	+	0
Scf_3R	17561917	17562347	peak_9801	17575543	17575809	FBgn0192385	+	13197
Scf_3R	17710574	17711174	peak_9807	17708532	17708620	FBgn0192393	+	-1955
Scf_3R	17720473	17720674	peak_9813	17719318	17719456	FBgn0192396	+	-1018
Scf_3R	17727519	17727901	peak_9814	17727331	17727722	FBgn0192398	+	0
Scf_3R	17731670	17731839	peak_9815	17731721	17731821	FBgn0268136	+	0
Scf_3R	17732621	17732747	peak_9816	17732959	17733100	FBgn0192399	+	213
Scf_3R	17776291	17776428	peak_9824	17776007	17776068	FBgn0189983	-	-224
Scf_3R	17798099	17798287	peak_9825	17798053	17798179	FBgn0189982	-	0
Scf_3R	17799092	17799251	peak_9826	17798743	17798994	FBgn0189981	-	-99
Scf_3R	17816927	17817284	peak_9832	17817017	17817190	FBgn0189978	-	0
Scf_3R	17891686	17891915	peak_9841	17891454	17891754	FBgn0189973	-	0
Scf_3R	18020236	18020670	peak_9858	18027823	18028092	FBgn0192428	+	7154
Scf_3R	18070072	18070382	peak_9862	18071589	18072238	FBgn0189960	-	1208
Scf_3R	18080735	18081249	peak_9869	18078064	18078194	FBgn0192435	+	-2542
Scf_3R	18118895	18119390	peak_9875	18119142	18119233	FBgn0269106	-	0
Scf_3R	18122593	18122734	peak_9876	18122257	18123979	FBgn0268164	-	0
Scf_3R	18370403	18370593	peak_9881	18364351	18364695	FBgn0189944	-	-5709
Scf_3R	18381490	18381693	peak_9882	18376826	18376970	FBgn0192449	+	-4521
Scf_3R	18424587	18425183	peak_9890	18423405	18423527	FBgn0189935	-	-1061
Scf_3R	18542955	18543151	peak_9900	18540094	18541026	FBgn0192461	+	-1930
Scf_3R	18567025	18567288	peak_9905	18586140	18586270	FBgn0041665	-	18853
Scf_3R	18890230	18890345	peak_9931	18886641	18886981	FBgn0189907	-	-3250
Scf_3R	18996165	18996530	peak_9937	19002854	19003458	FBgn0189894	-	6325
Scf_3R	19108852	19109138	peak_9951	19109381	19109488	FBgn0189887	-	244
Scf_3R	19139627	19139779	peak_9958	19139542	19139695	FBgn0189883	-	0
Scf_3R	19196536	19196793	peak_9966	19195143	19195400	FBgn0189879	-	-1137
Scf_3R	19236278	19236398	peak_9971	19251650	19252017	FBgn0189875	-	15253
Scf_3R	19272224	19272638	peak_9975	19285666	19285826	FBgn0189872	-	13029
Scf_3R	19287071	19287576	peak_9978	19287153	19287299	FBgn0192499	+	0
Scf_3R	19290345	19290479	peak_9980	19290323	19290401	FBgn0189870	-	0
Scf_3R	19303395	19303795	peak_9985	19305726	19305811	FBgn0189864	-	1932
Scf_3R	19324540	19324998	peak_9989	19321348	19321496	FBgn0192503	+	-3045
Scf_3R	19391268	19391431	peak_9999	19396847	19397011	FBgn0192509	+	5417
Scf_3R	19422208	19422400	peak_10006	19422037	19422248	FBgn0067521	-	0
Scf_3R	19423064	19423270	peak_10007	19423189	19423301	FBgn0192517	+	0
Scf_3R	19464087	19464246	peak_10009	19467288	19468721	FBgn0268103	-	3043
Scf_3R	19497587	19497737	peak_10017	19497683	19497767	FBgn0192522	+	0
Scf_3R	19532206	19532533	peak_10023	19532378	19532480	FBgn0189846	-	0
Scf_3R	19549152	19549514	peak_10024	19549236	19549347	FBgn0192530	+	0
Scf_3R	19556937	19557048	peak_10027	19556768	19556857	FBgn0192531	+	-81
Scf_3R	19568538	19568674	peak_10028	19575899	19577013	FBgn0189842	-	7226
Scf_3R	19591780	19591922	peak_10035	19588030	19588126	FBgn0192535	+	-3655
Scf_3R	19661319	19661685	peak_10046	19653016	19653611	FBgn0192542	+	-7709
Scf_3R	19676290	19676470	peak_10047	19676235	19676395	FBgn0189834	-	0
Scf_3R	19709804	19710625	peak_10055	19707171	19707308	FBgn0192547	+	-2497
Scf_3R	19713653	19714721	peak_10057	19715865	19715937	FBgn0189830	-	1145
Scf_3R	19807983	19808239	peak_10063	19874918	19875307	FBgn0192560	+	66680
Scf_3R	19947121	19947372	peak_10078	19941478	19941773	FBgn0192566	+	-5349
Scf_3R	19966654	19966891	peak_10082	19980266	19980355	FBgn0189816	-	13376
Scf_3R	20171791	20171947	peak_10105	20171756	20172029	FBgn0192586	+	0
Scf_3R	20281007	20281133	peak_10121	20281374	20281851	FBgn0189783	-	242
Scf_3R	20388248	20388492	peak_10130	20386430	20387660	FBgn0192614	+	-589
Scf_3R	20416718	20416928	peak_10140	20411298	20411365	FBgn0192621	+	-5354
Scf_3R	20528694	20528964	peak_10145	20543838	20543924	FBgn0192636	+	14875
Scf_3R	20580266	20580475	peak_10149	20582177	20582253	FBgn0189756	-	1703
Scf_3R	20623028	20623402	peak_10157	20623267	20623298	FBgn0192657	+	0
Scf_3R	20630269	20630699	peak_10159	20630429	20630484	FBgn0192660	+	0
Scf_3R	20639597	20640036	peak_10161	20639819	20639876	FBgn0189747	-	0
Scf_3R	20641102	20641331	peak_10162	20641256	20641281	FBgn0192661	+	0
Scf_3R	20655266	20655523	peak_10165	20656594	20656619	FBgn0189743	-	1072
Scf_3R	20660807	20661150	peak_10168	20663104	20663182	FBgn0189740	-	1955
Scf_3R	20721601	20721897	peak_10172	20671095	20671233	FBgn0192664	+	-50369
Scf_3R	20787936	20788326	peak_10176	20810673	20810796	FBgn0189736	-	22348
Scf_3R	20964313	20964464	peak_10192	20963933	20964121	FBgn0189722	-	-193
Scf_3R	21092998	21093672	peak_10208	21083576	21083764	FBgn0189710	-	-9235
Scf_3R	21141595	21142177	peak_10212	21142199	21142341	FBgn0192683	+	23
Scf_3R	21149286	21152427	peak_10213	21146581	21146703	FBgn0192686	+	-2584
Scf_3R	21202652	21202964	peak_10218	21203550	21203896	FBgn0189698	-	587
Scf_3R	21297157	21297720	peak_10225	21292689	21293064	FBgn0268499	+	-4094
Scf_3R	21323210	21323738	peak_10227	21328456	21328591	FBgn0082739	-	4719
Scf_3R	21377112	21377281	peak_10238	21378097	21378345	FBgn0189691	-	817
Scf_3R	21427421	21428153	peak_10245	21429924	21430391	FBgn0192712	+	1772
Scf_3R	21495992	21496248	peak_10251	21500566	21500975	FBgn0192715	+	4319
Scf_3R	21519832	21520406	peak_10254	21506601	21506627	FBgn0045605	-	-13206
Scf_3R	21584018	21584250	peak_10265	21571169	21571420	FBgn0189683	-	-12599
Scf_3R	21824500	21824746	peak_10282	21828093	21828161	FBgn0189676	-	3348
Scf_3R	21945333	21945703	peak_10292	21966693	21967235	FBgn0189667	-	20991
Scf_3R	22174048	22174344	peak_10310	22167657	22167991	FBgn0192750	+	-6058
Scf_3R	22185060	22185462	peak_10313	22198416	22198631	FBgn0189653	-	12955
Scf_3R	22204124	22204415	peak_10316	22201365	22201507	FBgn0192751	+	-2618
Scf_3R	22237903	22238103	peak_10323	22238359	22238494	FBgn0189652	-	257
Scf_3R	22247075	22247438	peak_10327	22250111	22250220	FBgn0189651	-	2674
Scf_3R	22270644	22270840	peak_10332	22273648	22273724	FBgn0189649	-	2809
Scf_3R	22339152	22339449	peak_10335	22345630	22346452	FBgn0067488	-	6182
Scf_3R	22380946	22384019	peak_10341	22381193	22381335	FBgn0189638	-	0
Scf_3R	22384157	22384863	peak_10342	22386772	22387324	FBgn0189637	-	1910
Scf_3R	22401708	22402047	peak_10348	22391867	22392001	FBgn0192765	+	-9708
Scf_3R	22424264	22424817	peak_10356	22425368	22425518	FBgn0186856	+	552
Scf_3R	22453575	22453769	peak_10359	22433281	22433306	FBgn0189633	-	-20270
Scf_3R	22560660	22561872	peak_10380	22559488	22559956	FBgn0189625	-	-705
Scf_3R	22683286	22683675	peak_10387	22695098	22696387	FBgn0189622	-	11424
Scf_3R	22763427	22763596	peak_10388	22761536	22763615	FBgn0192775	+	0
Scf_3R	22949037	22949654	peak_10406	22950546	22950816	FBgn0189607	-	893
Scf_3R	23133910	23134103	peak_10414	23132539	23133426	FBgn0189605	-	-485
Scf_3R	23148663	23148809	peak_10418	23148632	23148721	FBgn0189595	-	0
Scf_3R	23173323	23173779	peak_10429	23174712	23175433	FBgn0189590	-	934
Scf_3R	23361365	23362220	peak_10437	23486318	23486328	FBgn0192804	+	124099
Scf_3R	23873833	23874204	peak_10463	23874409	23874429	FBgn0192813	+	206
Scf_3R	24016818	24017439	peak_10481	24019151	24019372	FBgn0189560	-	1713
Scf_3R	24035100	24035323	peak_10487	24032661	24033375	FBgn0192820	+	-1726
Scf_3R	24044071	24044241	peak_10488	24046412	24046487	FBgn0189557	-	2172
Scf_3R	24089432	24089661	peak_10494	24076175	24076508	FBgn0192825	+	-12925
Scf_3R	24106331	24106644	peak_10495	24110118	24110128	FBgn0192826	+	3475
Scf_3R	24205545	24205758	peak_10503	24206257	24206671	FBgn0189549	-	500
Scf_3R	24212888	24213171	peak_10507	24213304	24213382	FBgn0189547	-	134
Scf_3R	24235549	24235725	peak_10512	24235668	24235775	FBgn0192842	+	0
Scf_3R	24254100	24254319	peak_10517	24249958	24250501	FBgn0189545	-	-3600
Scf_3R	24307980	24308241	peak_10522	24307787	24308570	FBgn0189528	-	0
Scf_3R	24376160	24376412	peak_10534	24384646	24384719	FBgn0083468	+	8235
Scf_3R	24386741	24386871	peak_10536	24386665	24386736	FBgn0189474	-	-6
Scf_3R	24668809	24669161	peak_10554	24665147	24665526	FBgn0192870	+	-3284
Scf_3R	24719709	24720055	peak_10568	24713252	24713321	FBgn0189288	-	-6389
Scf_3R	24747924	24748187	peak_10574	24741772	24742032	FBgn0192875	+	-5893
Scf_3R	24945121	24945274	peak_10594	24953457	24954169	FBgn0192899	+	8184
Scf_3R	24996494	24996991	peak_10605	24996855	24997026	FBgn0189202	-	0
Scf_3R	25066658	25067198	peak_10619	25075634	25075828	FBgn0189144	-	8437
Scf_3R	25184662	25184809	peak_10627	25187024	25187369	FBgn0068673	-	2216
Scf_3R	25211246	25211357	peak_10633	25211482	25211542	FBgn0016348	-	126
Scf_3R	25232778	25233112	peak_10642	25228749	25228918	FBgn0192933	+	-3861
Scf_3R	25270936	25271076	peak_10647	25270148	25270554	FBgn0025029	+	-383
Scf_3R	25321836	25321989	peak_10651	25320303	25320747	FBgn0188872	-	-1090
Scf_3R	25331520	25331899	peak_10652	25331153	25331674	FBgn0188861	-	0
Scf_3R	25371078	25371613	peak_10659	25374074	25374266	FBgn0188775	-	2462
Scf_3R	25415891	25416183	peak_10665	25415884	25416295	FBgn0188737	-	0
Scf_3R	25448018	25448160	peak_10674	25447793	25448797	FBgn0192939	+	0
Scf_3R	25526238	25526371	peak_10686	25540813	25540912	FBgn0188726	-	14443
Scf_3R	25569947	25570144	peak_10691	25569936	25570010	FBgn0188682	-	0
Scf_3R	25596537	25596786	peak_10696	25595204	25595372	FBgn0188640	-	-1166
Scf_3R	25615819	25616187	peak_10703	25610959	25611279	FBgn0192947	+	-4541
Scf_3R	25626051	25626225	peak_10705	25634764	25634807	FBgn0192948	+	8540
Scf_3R	25663497	25663647	peak_10711	25660340	25660599	FBgn0192953	+	-2899
Scf_3R	25681059	25681370	peak_10716	25672729	25672799	FBgn0188547	-	-8261
Scf_3R	25728936	25729374	peak_10726	25729048	25729237	FBgn0188536	-	0
Scf_3R	25738692	25738866	peak_10729	25741924	25742738	FBgn0192960	+	3059
Scf_3R	25752680	25753439	peak_10733	25752065	25752082	FBgn0192963	+	-599
Scf_3R	25969865	25970103	peak_10748	25945933	25946607	FBgn0192974	+	-23259
Scf_3R	25981363	25981560	peak_10749	26012749	26012826	FBgn0188394	-	31190
Scf_3R	26064893	26065188	peak_10754	26025530	26025684	FBgn0083425	-	-39210
Scf_3R	26140241	26140661	peak_10758	26152967	26153661	FBgn0188297	-	12307
Scf_3R	26202889	26203326	peak_10773	26198064	26198190	FBgn0188237	-	-4700
Scf_3R	26232684	26232900	peak_10775	26230367	26230767	FBgn0188217	-	-1918
Scf_3R	26236498	26236890	peak_10776	26238353	26238673	FBgn0188208	-	1464
Scf_3R	26263531	26263709	peak_10780	26259725	26260069	FBgn0188191	-	-3463
Scf_3R	26353352	26353606	peak_10788	26350665	26350805	FBgn0192990	+	-2548
Scf_3R	26720808	26721064	peak_10811	26721541	26721690	FBgn0188000	-	478
Scf_3R	26785638	26786714	peak_10819	26785971	26786092	FBgn0187990	-	0
Scf_3R	26985648	26985803	peak_10846	26919260	26919283	FBgn0193032	+	-66366
Scf_3R	27074987	27076243	peak_10859	27078327	27078887	FBgn0187834	-	2085
Scf_3R	27117086	27117296	peak_10865	27138633	27138811	FBgn0187824	-	21338
Scf_4	38430	38635	peak_10875	40732	40764	FBgn0268752	-	2098
Scf_4	269585	269778	peak_10891	269508	269597	FBgn0195727	-	0
Scf_4	327472	327700	peak_10901	328233	328240	FBgn0195720	-	534
Scf_4	363306	363505	peak_10908	357628	357678	FBgn0195744	+	-5629
Scf_4	379178	379542	peak_10909	397355	397777	FBgn0195719	-	17814
Scf_4	427575	427754	peak_10918	418989	419782	FBgn0195746	+	-7794
Scf_4	477670	478711	peak_10926	476653	476793	FBgn0195716	-	-878
Scf_4	487071	487440	peak_10929	490694	490864	FBgn0195715	-	3255
Scf_4	540303	540697	peak_10940	549295	549396	FBgn0195752	+	8599
Scf_4	617710	618477	peak_10944	622818	622985	FBgn0189393	-	4342
Scf_4	633296	633927	peak_10947	633686	633761	FBgn0061239	-	0
Scf_4	678730	679036	peak_10956	670407	670739	FBgn0061243	-	-7992
Scf_4	746287	747039	peak_10961	745238	745437	FBgn0268998	-	-851
Scf_4	771870	772273	peak_10966	767923	768294	FBgn0195711	-	-3577
Scf_4	906583	907127	peak_10982	892734	892976	FBgn0195757	+	-13608
Scf_ICT21	3022	3371	peak_10994	3260	3302	FBgn0192573	-	0
Scf_ICT25	61289	61781	peak_11010	55430	55538	FBgn0195724	+	-5752
Scf_ICT25	94764	95022	peak_11013	88268	88371	FBgn0195725	+	-6394
Scf_NODE_24415	23065	23676	peak_11353	18219	18523	FBgn0187524	+	-4543
Scf_NODE_24415	61241	61473	peak_11358	60057	60288	FBgn0187528	+	-954
Scf_NODE_39788	33636	33987	peak_11559	36130	36517	FBgn0269598	-	2144
Scf_NODE_7176	7852	8186	peak_11906	6901	6935	FBgn0189248	+	-918
Scf_X	13251	13425	peak_12167	13376	13517	FBgn0067513	+	0
Scf_X	22533	22898	peak_12169	30690	30700	FBgn0188105	+	7793
Scf_X	53261	53511	peak_12172	34625	35734	FBgn0188102	-	-17528
Scf_X	85148	85278	peak_12175	86366	86405	FBgn0188106	+	1089
Scf_X	292725	292929	peak_12185	292624	292836	FBgn0269659	-	0
Scf_X	308199	308799	peak_12189	307095	308604	FBgn0269414	+	0
Scf_X	310787	311333	peak_12191	310009	310508	FBgn0188115	+	-280
Scf_X	334149	334444	peak_12192	337216	337835	FBgn0188089	-	2773
Scf_X	425049	425343	peak_12200	425517	425954	FBgn0188086	-	175
Scf_X	430253	430464	peak_12204	429454	429707	FBgn0188122	+	-547
Scf_X	431163	431308	peak_12205	431185	431295	FBgn0188084	-	0
Scf_X	507087	507539	peak_12216	494102	494342	FBgn0188128	+	-12746
Scf_X	564546	564859	peak_12219	563729	563988	FBgn0188130	+	-559
Scf_X	588745	589182	peak_12227	585899	586006	FBgn0188132	+	-2740
Scf_X	599180	599291	peak_12229	598227	598330	FBgn0188075	-	-851
Scf_X	663536	663730	peak_12235	667045	670413	FBgn0269828	+	3316
Scf_X	764332	764588	peak_12245	735414	735676	FBgn0188142	+	-28657
Scf_X	851108	851604	peak_12254	840914	840939	FBgn0188148	+	-10170
Scf_X	952836	953336	peak_12263	954568	954817	FBgn0188149	+	1233
Scf_X	996677	997035	peak_12265	998586	998691	FBgn0268290	-	1552
